date,shap_COHERENCE,shap_COVERAGE,shap_INTERACTION,shap_M1,shap_M2,shap_M3,shap_M4,shap_M5,shap_expected_value,dynamic_weight_COHERENCE,dynamic_weight_COVERAGE,dynamic_weight_INTERACTION,dynamic_weight_M1,dynamic_weight_M2,dynamic_weight_M3,dynamic_weight_M4,dynamic_weight_M5
2017-07-27,-19.975184699078692,0.0,-2.2117386383288777,0.126350294642411,-4.032521183961704,-4.2318296298139355,-0.13557769176864046,-0.8394446500397554,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-07-28,-19.975184699078692,0.0,-2.2117386383288777,0.126350294642411,-4.032521183961704,-4.2318296298139355,-0.13557769176864046,-0.8394446500397554,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-07-29,-19.975184699078692,0.0,-2.2117386383288777,0.126350294642411,-4.032521183961704,-4.2318296298139355,-0.13557769176864046,-0.8394446500397554,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-07-30,-19.975184699078692,0.0,-2.2117386383288777,0.126350294642411,-4.032521183961704,-4.2318296298139355,-0.13557769176864046,-0.8394446500397554,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-07-31,-19.87786066958766,0.0,-2.2117386383288777,0.21051220286783293,-4.032521183961704,-4.091602944329938,0.07341949433515987,-0.8394446500397554,70.98058344379619,0.0,0.0,0.0,0.7414184641643948,0.0,0.0,0.2585815358356051,0.0
2017-08-01,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-02,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-03,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-04,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-05,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-06,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-07,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-08,-19.93886521116667,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-3.974874382371848,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-08-09,-19.841312209784203,0.0,-2.4158758086475647,0.04325396312619176,-3.885892948025871,-3.299599763343385,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.1530545537565003,0.0,0.0,0.8469454462434997,0.0
2017-08-10,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-11,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-12,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-13,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-14,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-15,-19.910284950466902,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.4525081274103395,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-16,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-17,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-19,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-20,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-21,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-22,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-24,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-25,-20.007837951849375,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.127782746438802,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,-20.044003194718695,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.064575173217062,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-27,-20.044003194718695,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.064575173217062,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-28,-20.044003194718695,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.064575173217062,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-29,-20.044003194718695,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.064575173217062,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-30,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-08-31,-19.930296898596204,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.215648455635241,0.07514451089082189,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,0.6270647737446107,0.0,0.0,0.3729352262553894,0.0
2017-09-01,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-02,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-03,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-04,-21.097344872015647,0.0,-2.4862697001018277,-0.24599465364883177,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2267332311354857,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-05,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-06,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-07,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-08,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-09,-19.894131655726884,0.0,-2.4158758086475647,-0.05142524113412751,-4.0384378743635425,-4.194499359749564,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-09-10,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-12,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-14,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-17,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-19,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-21,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-22,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-23,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-24,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-25,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-09-26,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-09-27,-20.049856540378435,0.0,-2.4158758086475647,0.05900456500333166,-3.9191782206251253,-3.3317005107102813,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-09-28,-20.173159103811287,0.0,-2.4158758086475647,-0.13556484751137263,-3.9191782206251253,-3.3317005107102813,-0.13385267521297844,-1.2092175266767828,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-29,-20.049856540378435,0.0,-2.4158758086475647,0.05900456500333166,-3.9191782206251253,-3.3317005107102813,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-09-30,-20.049856540378435,0.0,-2.4158758086475647,0.05900456500333166,-3.9191782206251253,-3.3317005107102813,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-01,-19.955018505906693,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.2328831500326243,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-02,-19.955018505906693,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.2328831500326243,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-03,-19.955018505906693,0.0,-2.4158758086475647,0.04325396312619176,-3.938292830299441,-3.2328831500326243,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-04,-20.834876740532067,0.0,-2.4862697001018277,-0.05142524113412751,-4.0384378743635425,-4.455124084598856,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-05,-20.834876740532067,0.0,-2.4862697001018277,-0.05142524113412751,-4.0384378743635425,-4.455124084598856,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-06,-21.24484588685683,0.0,-2.473825480572876,-0.05142524113412751,-4.0384378743635425,-4.465618117396007,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-07,-21.24484588685683,0.0,-2.473825480572876,-0.05142524113412751,-4.0384378743635425,-4.465618117396007,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-08,-21.24484588685683,0.0,-2.473825480572876,-0.05142524113412751,-4.0384378743635425,-4.465618117396007,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-09,-21.24484588685683,0.0,-2.473825480572876,-0.05142524113412751,-4.0384378743635425,-4.465618117396007,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-10,-20.834876740532067,0.0,-2.4862697001018277,-0.05142524113412751,-4.0384378743635425,-4.455124084598856,0.2393509124857156,-1.2186820949764452,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-10-11,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-12,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-14,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-15,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,-20.903849481214767,0.0,-2.4862697001018277,-0.05142524113412751,-4.090837756637112,-4.60803244866581,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-19,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-20,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-21,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-22,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-23,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-24,-21.313818627539533,0.0,-2.473825480572876,-0.05142524113412751,-4.090837756637112,-4.618526481462961,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-25,-19.963104396409587,0.0,-2.4158758086475647,-0.05142524113412751,-4.090837756637112,-4.3474077238165165,-0.13385267521297844,-1.2178286394520303,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-26,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-27,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-28,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-29,-19.999269639278904,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-10-30,-20.122572202711755,0.0,-2.4158758086475647,-0.0682191178722933,-3.988607228747721,-4.284200150594776,-0.13385267521297844,-1.2092175266767828,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,-19.930296898596204,0.0,-2.4158758086475647,0.126350294642411,-3.988607228747721,-4.215648455635241,0.07514451089082189,-1.2011663905177423,70.98058344379619,0.0,0.0,0.0,0.6270647737446107,0.0,0.0,0.3729352262553894,0.0
2017-11-01,-20.123690750216937,0.0,-2.4158758086475647,-0.14577957360091978,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6146097002169169,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-02,-20.123690750216937,0.0,-2.4158758086475647,-0.14577957360091978,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6146097002169169,70.98058344379619,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2017-11-03,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-04,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-05,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-06,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-07,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-08,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-09,-19.96780806237693,0.0,-2.4158758086475647,0.03382472414732507,-3.9893776931709413,-3.2374630263963167,0.2424895529236679,-0.6215236788243358,70.98058344379619,0.0,0.0,0.0,0.12241395741789533,0.0,0.0,0.8775860425821046,0.0
2017-11-10,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-11,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-12,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-13,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-14,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-15,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-16,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-17,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-18,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2017-11-19,-20.03678080305963,0.0,-2.4158758086475647,0.03382472414732507,-3.982206785513423,-3.4001376066294986,-0.13557769176864046,-0.6255338802935353,70.98058344379619,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
