date,full_model_valid,coverage_score,lsi,lsi_raw,lsi_smoothed,lsi_base,m4_multiplier,status,status_raw,target_stress,lsi_baseline_expected,contribution_M1,contribution_M2,contribution_M3,contribution_M4,contribution_M5,active_market_modules_count,crisis_window
2016-10-18,0,0.6667000000000001,,46.42262579149372,42.43530339539993,40.36750068825541,1.15,partial,yellow,38.94461387523459,54.70194798001061,12.774780142345884,-18.896146711702013,3.061253322467051,6.055125103238311,-5.219208941627805,0,normal_or_unknown
2016-10-19,0,0.6667000000000001,,46.94714138278809,43.05962266269146,40.82360120242443,1.15,partial,yellow,36.69561005347044,54.70194798001061,13.765195291686316,-19.490414213358743,2.939402587735696,6.123540180363662,-4.968990263285789,0,normal_or_unknown
2016-10-20,0,0.6667000000000001,,37.647312034300576,42.31070175389189,32.73679307330485,1.15,partial,green,30.77864419410247,54.70194798001061,5.4830180923011795,-20.05840072598101,3.048233792644172,4.910518960995724,-5.5274871046743845,0,normal_or_unknown
2016-10-21,0,0.6667000000000001,,36.44833636003938,41.49950514676284,31.694205530469027,1.15,partial,green,29.952062381018393,54.70194798001061,4.385664302676208,-20.11348961204675,3.0691640607720236,4.75413082957035,-5.5949503713726845,0,normal_or_unknown
2016-10-22,0,0.6667000000000001,,36.4632524901484,40.80262073352337,31.707176078389914,1.15,partial,green,29.786746018401555,54.70194798001061,4.3966757009026685,-20.111735638015872,3.0691640607720236,4.756076411758485,-5.592799613521006,0,normal_or_unknown
2016-10-23,0,0.6667000000000001,,36.4632524901484,40.20216672569223,31.707176078389914,1.15,partial,green,29.361646800243975,54.70194798001061,4.3966757009026685,-20.111735638015872,3.0691640607720236,4.756076411758485,-5.592799613521006,0,normal_or_unknown
2016-10-24,0,0.6667000000000001,,29.283573082131134,38.69132161058469,25.46397659315751,1.15,partial,green,29.040460724302818,54.70194798001061,-3.563407783314215,-19.75113117459523,3.7084294190313316,3.819596488973623,-5.812265359001343,0,normal_or_unknown
2016-10-25,0,0.6667000000000001,,36.4632524901484,38.383015664175716,31.707176078389914,1.15,partial,green,29.040460724302818,54.70194798001061,4.3966757009026685,-20.111735638015872,3.0691640607720236,4.756076411758485,-5.592799613521006,0,normal_or_unknown
2016-10-26,0,0.6667000000000001,,19.36777820385445,35.75180879199045,16.84154626422126,1.15,partial,green,20.30080700745583,54.70194798001061,-6.847803054092777,-20.461215479359154,-1.1791642715662731,2.5262319396331883,-6.845986971137946,0,normal_or_unknown
2016-10-27,0,0.6667000000000001,,18.738834693217914,33.39766231033805,16.294638863667753,1.15,partial,green,20.30080700745583,54.70194798001061,-7.288281744939675,-20.50236031277104,-1.278431641528422,2.4441958295501607,-6.894039587553546,0,normal_or_unknown
2016-10-28,0,0.6667000000000001,,21.707664653800826,31.78007524449708,18.87623013373985,1.15,partial,green,20.30080700745583,54.70194798001061,-4.321514493230759,-20.605184724830227,-1.1752144197466041,2.831434520060977,-6.892369688402157,0,normal_or_unknown
2016-10-29,0,0.6667000000000001,,22.651476160487817,30.51691812151138,18.87623013373985,1.2,partial,green,24.360242133935316,57.080293544358895,-4.509406427719052,-21.501062321561978,-1.2263106988660217,3.7752460267479684,-7.19203793572399,0,normal_or_unknown
2016-10-30,0,0.6667000000000001,,22.651476160487817,29.42854859765954,18.87623013373985,1.2,partial,green,24.360242133935316,57.080293544358895,-4.509406427719052,-21.501062321561978,-1.2263106988660217,3.7752460267479684,-7.19203793572399,0,normal_or_unknown
2016-10-31,0,0.6667000000000001,,25.67594176493983,28.90928687886875,24.453277871371263,1.05,partial,green,24.360242133935316,49.945256851314035,1.528721131243446,-18.69524726942528,-1.1918325596401365,1.2226638935685656,-5.910956388552207,0,normal_or_unknown
2016-11-01,0,0.6667000000000001,,15.170839955897456,27.008248512542515,15.170839955897456,1.0,partial,green,15.39659218371944,47.56691128696575,-6.126449930228347,-18.207844139112645,-1.4455479956971038,0.0,-6.6162292660302064,0,normal_or_unknown
2016-11-02,0,0.6667000000000001,,26.22663857180692,26.90009433083833,26.22663857180692,1.0,partial,green,15.39659218371944,47.56691128696575,-1.6963760421074014,-18.18416442202338,4.17471772382718,0.0,-5.634449974855212,0,normal_or_unknown
2016-11-03,0,0.6667000000000001,,24.759639069024942,26.60391182950272,24.759639069024942,1.0,partial,green,13.632306687282098,47.56691128696575,-2.6277646951887994,-18.44016729157843,3.992470445071712,0.0,-5.731810676245284,0,normal_or_unknown
2016-11-04,0,0.6667000000000001,,24.759639069024942,26.348713167288842,24.759639069024942,1.0,partial,green,13.632306687282098,47.56691128696575,-2.6277646951887994,-18.44016729157843,3.992470445071712,0.0,-5.731810676245284,0,normal_or_unknown
2016-11-05,0,0.6667000000000001,,24.759639069024942,26.128827262814163,24.759639069024942,1.0,partial,green,13.632306687282098,47.56691128696575,-2.6277646951887994,-18.44016729157843,3.992470445071712,0.0,-5.731810676245284,0,normal_or_unknown
2016-11-06,0,0.6667000000000001,,24.759639069024942,25.939367762645908,24.759639069024942,1.0,partial,green,13.632306687282098,47.56691128696575,-2.6277646951887994,-18.44016729157843,3.992470445071712,0.0,-5.731810676245284,0,normal_or_unknown
2016-11-07,0,0.6667000000000001,,24.621710898001645,25.75703883803118,24.621710898001645,1.0,partial,green,13.941693660914787,47.56691128696575,-2.712102701855635,-18.421183843100337,3.9656115448134015,0.0,-5.777525388821522,0,normal_or_unknown
2016-11-08,0,0.6667000000000001,,24.641833213129324,25.60272382038996,24.641833213129324,1.0,partial,green,15.190750622908498,47.56691128696575,-2.7044625824380817,-18.423090028770858,3.9656115448134015,0.0,-5.763137007440882,0,normal_or_unknown
2016-11-09,0,0.6667000000000001,,18.09862554629697,24.564354723524975,18.09862554629697,1.0,partial,green,15.190750622908498,47.56691128696575,-2.25744444334471,-18.907225641755037,-1.6467847594768423,0.0,-6.65683089609218,0,normal_or_unknown
2016-11-10,0,0.6667000000000001,,20.979325987507355,24.06828138934365,18.242892163049877,1.15,partial,green,15.190750622908498,54.70194798001061,-2.434173873504065,-21.74244254948648,-1.8925582411430284,2.736433824457478,-7.65344732836967,0,normal_or_unknown
2016-11-11,0,0.6667000000000001,,20.971213318042764,23.639728929252794,18.235837667863276,1.15,partial,green,14.56622214191166,54.70194798001061,-2.441951124411489,-21.741612739172364,-1.8918152678779692,2.7353756501794884,-7.655355530506006,0,normal_or_unknown
2016-11-12,0,0.6667000000000001,,20.971213318042764,23.270476816077718,18.235837667863276,1.15,partial,green,19.87471423038487,54.70194798001061,-2.441951124411489,-21.741612739172364,-1.8918152678779692,2.7353756501794884,-7.655355530506006,0,normal_or_unknown
2016-11-13,0,0.6667000000000001,,20.971213318042764,22.95231944730342,18.235837667863276,1.15,partial,green,19.87471423038487,54.70194798001061,-2.441951124411489,-21.741612739172364,-1.8918152678779692,2.7353756501794884,-7.655355530506006,0,normal_or_unknown
2016-11-14,0,0.6667000000000001,,25.491740541958777,23.303708287415045,22.16673090605111,1.15,partial,green,19.87471423038487,54.70194798001061,1.3097353603534816,-21.39772921759872,-1.6711212610091029,3.3250096359076657,-7.451092319797481,0,normal_or_unknown
2016-11-15,0,0.6667000000000001,,25.202224054943922,23.56641274981778,21.914977439081675,1.15,partial,green,19.250185749388034,54.70194798001061,1.017874095221183,-21.373162065231682,-1.6794123189259613,3.287246615862248,-7.465023636130211,0,normal_or_unknown
2016-11-16,0,0.6667000000000001,,19.487773616880084,23.002036767759016,16.945890101634856,1.15,partial,green,11.100543326987202,54.70194798001061,-1.7151213332455888,-22.10608328778638,-3.783645061596192,2.541883515245228,-7.609324680502357,0,normal_or_unknown
2016-11-17,0,0.6667000000000001,,20.437085000391555,22.64711515654044,17.77137826121005,1.15,partial,green,11.100543326987202,54.70194798001061,-0.8295252552254534,-21.99648834894404,-3.888542212136051,2.6657067391815055,-7.550307163313499,0,normal_or_unknown
2016-11-18,0,0.6667000000000001,,19.73377259868532,22.24398545725302,17.159802259726366,1.15,partial,green,9.851486364993475,54.70194798001061,-1.550101379052968,-22.061499360588602,-3.7472499611813537,2.5739703389589543,-7.609324680502357,0,normal_or_unknown
2016-11-19,0,0.6667000000000001,,19.73377259868532,21.896638265933774,17.159802259726366,1.15,partial,green,12.66186452947929,54.70194798001061,-1.550101379052968,-22.061499360588602,-3.7472499611813537,2.5739703389589543,-7.609324680502357,0,normal_or_unknown
2016-11-20,0,0.6667000000000001,,19.73377259868532,21.597354756108935,17.159802259726366,1.15,partial,green,12.66186452947929,54.70194798001061,-1.550101379052968,-22.061499360588602,-3.7472499611813537,2.5739703389589543,-7.609324680502357,0,normal_or_unknown
2016-11-21,0,0.6667000000000001,,21.8205985170276,21.628245799101556,18.97443349306748,1.15,partial,green,12.66186452947929,54.70194798001061,0.5441870606781702,-21.71752544305188,-4.252783545047721,2.846165023960122,-7.455227535561574,0,normal_or_unknown
2016-11-22,0,0.6667000000000001,,19.172016719776312,21.288368537685926,16.671318886762013,1.15,partial,green,11.00627153872103,54.70194798001061,-1.959872794864172,-22.115982837894393,-3.821683193805813,2.5006978330143,-7.632392433669904,0,normal_or_unknown
2016-11-23,0,0.6667000000000001,,18.699476673187135,20.93013424903042,16.260414498423597,1.15,partial,green,14.441178184203734,54.70194798001061,-2.5608255320435567,-22.039431577836364,-3.7777252900073375,2.4390621747635386,-7.624488906936198,0,normal_or_unknown
2016-11-24,0,0.6667000000000001,,19.838994139102354,20.779149263344568,17.251299251393352,1.15,partial,green,14.441178184203734,54.70194798001061,-1.5051552666509207,-22.042887705851246,-3.7303698475565747,2.5876948877090022,-7.5845410208495005,0,normal_or_unknown
2016-11-25,0,0.6667000000000001,,19.428690867590245,20.59228147276747,16.894513797904562,1.15,partial,green,14.441178184203734,54.70194798001061,-2.449176837075406,-21.493381978196304,-4.09492681202126,2.5341770696856827,-7.235771485127371,0,normal_or_unknown
2016-11-26,0,0.6667000000000001,,19.428690867590245,20.431271251194314,16.894513797904562,1.15,partial,green,19.53601579233592,54.70194798001061,-2.449176837075406,-21.493381978196304,-4.09492681202126,2.5341770696856827,-7.235771485127371,0,normal_or_unknown
2016-11-27,0,0.6667000000000001,,19.139174380575394,20.25247915498222,16.642760330935126,1.15,partial,green,19.53601579233592,54.70194798001061,-2.7410381022077046,-21.46881482582927,-4.103217869938119,2.4964140496402685,-7.249702801460101,0,normal_or_unknown
2016-11-28,0,0.6667000000000001,,29.409431620923552,21.519559637512863,24.50785968410296,1.2,partial,green,19.53601579233592,57.080293544358895,6.226717515101829,-22.408360711253007,-4.222458700678415,4.9015719368205914,-7.266760026605723,0,normal_or_unknown
2016-11-29,0,0.6667000000000001,,19.52948403763631,21.244185711444892,16.27457003136359,1.2,partial,green,12.436113061003313,57.080293544358895,-3.335101651960079,-22.428288749753456,-4.158540328731759,3.254914006272717,-7.628878776277264,0,normal_or_unknown
2016-11-30,0,0.6667000000000001,,16.656126211625065,20.609319399040878,13.88010517635422,1.2,partial,green,10.593055539664302,57.080293544358895,-5.8808977534386635,-22.969556765608655,-3.8467608163475373,2.776021035270844,-7.726951997338954,0,normal_or_unknown
2016-12-01,0,0.6667000000000001,,15.98163228704506,19.96896967125994,15.98163228704506,1.0,partial,green,10.593055539664302,47.56691128696575,-2.4181088707368064,-19.229273882138084,-3.324269850001469,0.0,-6.613626397044321,0,normal_or_unknown
2016-12-02,0,0.6667000000000001,,17.620500990384265,19.644003604171576,17.620500990384265,1.0,partial,green,10.593055539664302,47.56691128696575,-0.8559045880313823,-19.15454242836824,-3.420041277815777,0.0,-6.515922002366084,0,normal_or_unknown
2016-12-03,0,0.6667000000000001,,17.620500990384265,19.36400426183404,17.620500990384265,1.0,partial,green,10.593055539664302,47.56691128696575,-0.8559045880313823,-19.15454242836824,-3.420041277815777,0.0,-6.515922002366084,0,normal_or_unknown
2016-12-04,0,0.6667000000000001,,17.620500990384265,19.122749436639833,17.620500990384265,1.0,partial,green,10.593055539664302,47.56691128696575,-0.8559045880313823,-19.15454242836824,-3.420041277815777,0.0,-6.515922002366084,0,normal_or_unknown
2016-12-05,0,0.6667000000000001,,15.229469645481089,18.584022294093604,15.229469645481089,1.0,partial,green,10.31151580553187,47.56691128696575,-3.9031379189159594,-18.213634467804983,-3.8681703805349446,0.0,-6.352498874228778,0,normal_or_unknown
2016-12-06,0,0.6667000000000001,,13.487450141146006,17.878791254964778,13.487450141146006,1.0,partial,green,8.743398733955857,47.56691128696575,-5.694459046357684,-18.507368409400346,-3.398776704848403,0.0,-6.4788569852133016,0,normal_or_unknown
2016-12-07,0,0.6667000000000001,,13.505892275524076,17.273697478456036,13.505892275524076,1.0,partial,green,9.367927214952749,47.56691128696575,-5.688270344910514,-18.50860872654869,-3.402788973601163,0.0,-6.461350966381297,0,normal_or_unknown
2016-12-08,0,0.6667000000000001,,14.96895771462804,16.954782339066533,14.96895771462804,1.0,partial,green,9.367927214952749,47.56691128696575,-4.141343291343676,-18.235379660174157,-3.869733756463718,0.0,-6.351496864356169,0,normal_or_unknown
2016-12-09,0,0.6667000000000001,,15.320523508865193,16.728644060545,15.320523508865193,1.0,partial,green,9.367927214952749,47.56691128696575,-3.867149962535609,-18.20950097216893,-3.8423833943545254,0.0,-6.327353449041486,0,normal_or_unknown
2016-12-10,0,0.6667000000000001,,17.61860203519497,16.85179074981151,15.320523508865193,1.15,partial,green,9.367927214952749,54.70194798001061,-4.4472224569159495,-20.940926117994266,-4.418740903507704,2.2980785263297783,-7.2764564663977085,0,normal_or_unknown
2016-12-11,0,0.6667000000000001,,17.61860203519497,16.95789718829172,15.320523508865193,1.15,partial,green,9.367927214952749,54.70194798001061,-4.4472224569159495,-20.940926117994266,-4.418740903507704,2.2980785263297783,-7.2764564663977085,0,normal_or_unknown
