Дата,Код выпуска,Тип бумаги,Дней до погашения,"Объем предложения, млн руб.","Цена отсечения, % от номинала","Цена средневзвешенная, % от номинала","Доходность по цене отсечения, % годовых","Доходность средневзвешенная, % годовых","Совокупный объем спроса по номиналу, млн руб.","Объем размещения по номиналу, млн руб.","Объем выручки, млн руб.",Коэффициент удовлетворения спроса,Cover ratio (спрос / размещение),Год источника,Формат
2019-05-08,26226RMFS,ОФЗ-ПД,2709,96731.652,99.6385,99.6817,8.17,8.17,115626.681,73318.219,73419.89285578,0.6340942969728587,1.5770525058716989,2019,
2019-05-08,26209RMFS,ОФЗ-ПД,1169,150000.0,99.61,99.6127,7.88,7.88,70184.162,25989.395,26457.12674182,0.3703028469585488,2.7004923354314325,2019,
2019-05-15,26227RMFS,ОФЗ-ПД,1890,273836.949,97.9965,98.0155,8.03,8.03,183692.429,94743.028,93804.59288288,0.5157699123244759,1.9388490412191597,2019,
2019-05-15,26225RMFS,ОФЗ-ПД,5474,140872.083,91.37,91.461,8.43,8.42,51495.346,38341.734,36347.20571871,0.7445669750427543,1.3430625229417117,2019,
2019-05-15,52002RMFS,ОФЗ-ИН,3185,5284.2,92.45,92.4995,3.54,3.54,3927.82300932,1660.71731916,1546.51081214,0.4228085927546694,2.3651364166580224,2019,
2019-05-22,26227RMFS,ОФЗ-ПД,1883,179093.921,99.3619,99.3768,7.69,7.69,162017.999,72996.401,73370.72574434998,0.4505450101256959,2.2195340699057207,2019,
2019-05-22,26228RMFS,ОФЗ-ПД,3976,445399.059,99.135,99.2395,7.920000000000001,7.91,79468.473,23269.575,23229.20228743,0.2928151771583682,3.41512352503215,2019,
2019-05-29,26209RMFS,ОФЗ-ПД,1148,124010.605,100.2257,100.2442,7.65,7.65,70631.953,17589.621,18094.125446259997,0.2490320634345195,4.015547179782896,2019,
2019-05-29,26225RMFS,ОФЗ-ПД,5460,102530.349,93.1717,93.2517,8.2,8.19,37808.783,27892.474,26010.21120107,0.7377247239087277,1.3555191626242982,2019,
2019-06-05,26229RMFS,ОФЗ-ПД,2352,20000.0,97.78,97.8126,7.739999999999999,7.73,54699.507,20000.0,19562.52395,0.3656340083650114,2.73497535,2019,
2019-06-05,26227RMFS,ОФЗ-ПД,1869,106097.52,99.57,99.5751,7.64,7.64,112513.484,47487.044,47959.11410436,0.4220564710270638,2.369351185557054,2019,
2019-06-19,26230RMFS,ОФЗ-ПД,7210,20000.0,101.4568,101.6161,7.7,7.68,70765.525,19999.996,20382.21181756,0.2826234384610303,3.538276957655391,2019,
2019-06-19,52002RMFS,ОФЗ-ИН,3150,5306.95,92.25,92.267,3.58,3.58,14979.25696652,2847.42067192,2651.80257081,0.1900909156097825,5.260640661297008,2019,
2019-06-26,26228RMFS,ОФЗ-ПД,3941,20000.0,102.2812,102.3502,7.470000000000001,7.46,46568.182,18387.714,19062.76075637,0.394855740771671,2.532570497887883,2019,
2019-07-03,26225RMFS,ОФЗ-ПД,5425,20000.0,98.585,98.6688,7.539999999999999,7.539999999999999,26945.432,14572.403,14479.68690602,0.5408116299638469,1.8490726615232915,2019,
2019-07-10,26229RMFS,ОФЗ-ПД,2317,20000.0,99.96,99.9789,7.28,7.28,51994.493,15648.155,15752.19698261,0.3009579302946564,3.322723541529337,2019,
2019-07-17,26228RMFS,ОФЗ-ПД,3920,20000.0,102.6991,102.73430000000002,7.41,7.41,26858.617,10193.285,10651.50524061,0.3795163764388911,2.634932408933921,2019,
2019-07-17,52002RMFS,ОФЗ-ИН,3122,5321.5,93.34,93.345,3.4300000000000006,3.4300000000000006,19065.3604003,5321.4989356999995,5023.5031703,0.2791187170852676,3.5827049165409837,2019,
2019-07-24,26230RMFS,ОФЗ-ПД,7175,20000.0,103.52,103.7016,7.489999999999999,7.48,35276.618,19999.986,20947.10232096,0.5669473757376629,1.7638321346824943,2019,
2019-07-31,26229RMFS,ОФЗ-ПД,2296,20000.0,100.35099999999998,100.4032,7.199999999999999,7.19,30025.586,19788.391,20085.25141178,0.6590509507458072,1.5173333698530618,2019,
2019-08-07,26227RMFS,ОФЗ-ПД,1806,20000.0,101.631,101.636,7.13,7.13,59111.938,19999.993,20383.992865599997,0.3383410132822916,2.9555979344592775,2019,
2019-08-14,26229RMFS,ОФЗ-ПД,2282,20000.0,100.41,100.4624,7.19,7.180000000000001,47011.15,19999.997,20366.671995,0.4254309243658153,2.350557852583678,2019,
2019-08-21,26228RMFS,ОФЗ-ПД,3885,20000.0,103.4915,103.5178,7.3,7.3,46450.121,19999.996,21202.35940954,0.4305692981940779,2.322506514501303,2019,
2019-08-21,52002RMFS,ОФЗ-ИН,3087,5340.650000000001,92.67,92.6805,3.54,3.54,19848.90811554,5340.64893187,4952.28906466,0.2690651244281153,3.716572343314469,2019,
2019-08-28,24020RMFS,ОФЗ-ПК,1064,10000.0,100.0116,100.184,,,113399.178,9999.993,10031.89267767,0.088183999005707,11.339925737948017,2019,
2019-08-28,26227RMFS,ОФЗ-ПД,1785,10000.0,102.15,102.15,6.99,6.99,38351.172,9999.996,10285.9958856,0.2607481200313774,3.835118734047494,2019,
2019-09-04,26230RMFS,ОФЗ-ПД,7133,20000.0,105.5755,105.6044,7.290000000000001,7.290000000000001,61139.342,19999.979,21504.85721986,0.3271212666960008,3.0569703098188254,2019,
2019-09-11,26229RMFS,ОФЗ-ПД,2254,20000.0,101.734,101.7628,6.909999999999999,6.909999999999999,37818.769,14550.018,15085.8674189,0.3847300793952336,2.599224894429684,2019,
2019-09-18,26225RMFS,ОФЗ-ПД,5348,20000.0,100.5618,100.63660000000002,7.31,7.31,28566.305,18160.67,18680.36248496,0.6357374536188701,1.5729763824792808,2019,
2019-09-18,52002RMFS,ОФЗ-ИН,3059,5348.650000000001,92.915,93.007,3.51,3.5000000000000004,19540.324669349997,5348.64786054,4987.41691053,0.2737235921637284,3.653320461328184,2019,
2019-09-25,26229RMFS,ОФЗ-ПД,2240,360013.439,101.801,101.801,6.9,6.9,84849.093,17364.238,18057.9393081,0.204648481039155,4.886427668176397,2019,
2019-09-25,24020RMFS,ОФЗ-ПК,1036,90000.007,100.31000000000002,100.3277,,,165874.905,15054.425,15204.32379973,0.0907577008107404,11.018348757923336,2019,
2019-10-02,26228RMFS,ОФЗ-ПД,3843,373548.489,104.971,104.971,7.1,7.1,45220.015,21061.32,22819.097767199997,0.4657521674860125,2.147064618931767,2019,
2019-10-09,26225RMFS,ОФЗ-ПД,5327,41904.802,102.3515,102.3656,7.109999999999999,7.109999999999999,79764.793,41904.788,44003.2088639,0.5253544380162811,1.9034768294257929,2019,
2019-10-09,24020RMFS,ОФЗ-ПК,1022,74945.582,100.27,100.2707,,,49298.779,10506.357,10632.298243599998,0.2131159678417187,4.692280968560273,2019,
2019-10-16,26230RMFS,ОФЗ-ПД,7091,240000.039,109.31,109.31,6.94,6.94,46024.511,29615.565,32416.605137700004,0.6434737568423051,1.5540649317343769,2019,
2019-10-16,52002RMFS,ОФЗ-ИН,3031,5354.650000000001,93.285,93.3265,3.47,3.46,20037.1003,5354.65,5020.404754939999,0.2672367717797969,3.742,2019,
2019-10-23,26228RMFS,ОФЗ-ПД,3822,30000.0,109.53,109.5744,6.49,6.49,79630.345,29999.999,32872.308904699996,0.3767407889542611,2.6543449218114974,2019,
2019-10-30,26229RMFS,ОФЗ-ПД,2205,20000.0,105.001,105.0405,6.239999999999999,6.23,34255.89,19999.992,21584.089061379997,0.5838409686626154,1.712795185118074,2019,
2019-10-30,24020RMFS,ОФЗ-ПК,1001,64439.22499999999,100.25,100.2501,,,59098.203,33335.27,33418.6411552651,0.5640657127933314,1.7728430878165982,2019,
2019-11-06,26230RMFS,ОФЗ-ПД,7070,210384.474,112.305,112.4149,6.67,6.67,23611.658,17711.402,20014.92910003,0.750112592686206,1.3331331986027986,2019,
2019-11-13,26229RMFS,ОФЗ-ПД,2191,322649.209,,,,,13606.293,0.0,0.0,0.0,,2019,
2019-11-13,52002RMFS,ОФЗ-ИН,3003,40248.95802695,93.905,94.0143,3.38,3.37,83698.03138745,40248.95588505,38090.81698527,0.4808829457258308,2.0795081399500015,2019,
2019-11-20,24020RMFS,ОФЗ-ПК,980,31103.955,100.265,100.2837,,,61001.572,31103.949,31308.51377756,0.5098876632228428,1.961216307292685,2019,
2019-11-27,26223RMFS,ОФЗ-ПД,1554,23543.083,101.65,101.7052,6.14,6.13,17792.845,12965.908,13380.9773619,0.7287147165054266,1.3722791338639764,2019,
2019-12-04,52002RMFS,ОФЗ-ИН,2982,106926.0,96.115,96.2306,3.06,3.05,69415.80104628,29956.38816,29056.94390623,0.4315499887414374,2.317228655054255,2019,
2019-12-04,26228RMFS,ОФЗ-ПД,3780,322487.17,109.65,109.7039,6.460000000000001,6.460000000000001,19627.672,13202.125,14599.42603788,0.6726281649703542,1.4867055114233505,2019,
2019-12-11,26232RMFS,ОФЗ-ПД,2856,450000.0,98.322,98.3934,6.370000000000001,6.36,55994.369,25983.19,25595.61772396,0.4640321958088321,2.1550228821018513,2019,
2019-12-18,26227RMFS,ОФЗ-ПД,1673,28610.48,105.44,105.5056,6.11,6.1,49273.165,26724.693,28992.43849865,0.5423782499053998,1.8437317502580857,2019,
2019-12-18,26230RMFS,ОФЗ-ПД,7028,192673.072,112.6115,112.7202,6.64,6.63,41691.463,29482.76,33668.48280693,0.7071653973860307,1.4140963396913997,2019,
2020-01-15,26232RMFS,ОФЗ-ПД,2821,424016.81,99.6411,99.6813,6.15,6.14,31735.378,16594.262,16655.87097341,0.5228947328120686,1.912430814940731,2020,
2020-01-15,26230RMFS,ОФЗ-ПД,7000,163190.312,115.1327,115.2812,6.419999999999999,6.41,54886.63,42787.842,50210.77346084,0.7795676652037117,1.2827622856044014,2020,
2020-01-22,26229RMFS,ОФЗ-ПД,2121,322649.209,106.15,106.15,5.970000000000001,5.970000000000001,98798.913,58419.004,62732.66325536,0.5912919709956728,1.6912118700277738,2020,
2020-01-22,52002RMFS,ОФЗ-ИН,2933,76925.7016,97.79,98.0984,2.83,2.78,50376.20481465,26743.70896175,26529.94565273,0.5308797885856739,1.883665608487597,2020,
2020-01-29,24021RMFS,ОФЗ-ПК,1547,300000.0,100.45,100.5065954876669,,,171603.374,35094.129,35271.91427395,0.2045072202368235,4.889802906919274,2020,
2020-01-29,26226RMFS,ОФЗ-ПД,2443,23413.435,110.74,110.755,6.07,6.06,72331.402,23413.432,26467.01180144,0.323696642849533,3.0893122375224613,2020,
2020-02-05,26228RMFS,ОФЗ-ПД,3717,309285.045,111.3,111.3826,6.23,6.22,79961.46,53821.308,61132.17309149,0.6730906114020428,1.4856840714462014,2020,
2020-02-05,24021RMFS,ОФЗ-ПК,1540,264905.871,100.81,100.8526,,,110589.848,62372.089,62976.239054050006,0.5639947077239856,1.7730662829009944,2020,
2020-02-12,26230RMFS,ОФЗ-ПД,6972,120402.47,115.576,115.6793,6.38,6.38,71005.049,58447.2,69164.84800663001,0.8231414642077072,1.2148580085957923,2020,
2020-02-12,26232RMFS,ОФЗ-ПД,2793,407422.548,100.50379999999998,100.5419,6.0,6.0,106892.131,63495.817,64570.7327521,0.5940176924716751,1.6834515413826392,2020,
2020-02-19,25084RMFS,ОФЗ-ПД,1323,400000.0,99.35,99.395,5.57,5.56,64430.626,20321.109,20198.162630550003,0.3153951817882384,3.170625481119165,2020,
2020-02-19,26228RMFS,ОФЗ-ПД,3703,20000.0,113.05,113.0685,6.01,6.01,60812.049,19999.994,23112.49696628,0.3288820937442841,3.0406033621810087,2020,
2020-02-19,52002RMFS,ОФЗ-ИН,2905,10709.8,99.41,99.4236,2.6,2.6,35478.460487020006,10709.79571608,10653.16957672,0.3018675435479575,3.312711225084491,2020,
2020-02-26,26229RMFS,ОФЗ-ПД,2086,264230.205,106.6211,106.69870000000002,5.85,5.84,13302.161,9081.715,9864.44048071,0.6827247843414315,1.464719053614873,2020,
2020-04-08,52002RMFS,ОФЗ-ИН,2856,10769.8,96.7,96.7926,3.0,2.98,10332.7184368,5556.8721663999995,5399.9498269,0.5377938245766174,1.8594486479781691,2020,
2020-04-08,29013RMFS,ОФЗ-ПК,3815,450000.0,,,,,9275.912,0.0,0.0,0.0,,2020,
2020-04-08,25084RMFS,ОФЗ-ПД,1274,20000.0,96.7,96.7491,6.460000000000001,6.45,50107.425,16465.401,16047.19088001,0.3286020185631171,3.0431949394976776,2020,
2020-04-15,26229RMFS,ОФЗ-ПД,2037,255148.49,103.1,103.1851,6.58,6.5600000000000005,68230.64499999999,34804.763,36915.35732832,0.510104557856664,1.9603824051323089,2020,
2020-04-15,26228RMFS,ОФЗ-ПД,3647,235463.743,106.9,107.0882,6.800000000000001,6.78,77365.922,62110.936,68791.70017577,0.8028203425275536,1.2456086960273791,2020,
2020-04-22,26229RMFS,ОФЗ-ПД,2030,220343.727,105.72,105.8485,6.01,5.99,141246.086,86666.766,94350.2238708,0.6135870271123831,1.6297606628127788,2020,
2020-04-22,24021RMFS,ОФЗ-ПК,1463,202533.782,,,,,22760.448,0.0,0.0,0.0,,2020,
2020-04-29,26232RMFS,ОФЗ-ПД,2716,343926.731,100.8408,101.0359,5.94,5.91,65660.094,60310.793,61074.26602562,0.9185304090487596,1.0886955838899348,2020,
2020-04-29,25084RMFS,ОФЗ-ПД,1253,363213.49,99.46,99.4886,5.54,5.53,123786.356,72777.388,73144.63809985001,0.5879273803002975,1.7008903369821404,2020,
2020-05-13,26233RMFS,ОФЗ-ПД,5544,450000.0,100.07999999999998,100.312,6.18,6.16,60280.674,36215.792,36837.25239072,0.6007861159614771,1.6644858684852175,2020,
2020-05-13,26229RMFS,ОФЗ-ПД,2009,133676.961,108.47,108.5473,5.42,5.41,141855.466,91878.991,102881.78729181,0.6476944004399521,1.5439380042821758,2020,
2020-05-20,26230RMFS,ОФЗ-ПД,6874,61955.27,121.96,122.21869999999998,5.8500000000000005,5.83,57855.13,46798.566,57611.23399529,0.8088922451647762,1.2362586067273942,2020,
2020-05-20,52002RMFS,ОФЗ-ИН,2814,10824.4,100.25,100.3094,2.48,2.47,29158.74598876,10824.39567024,10930.58815718,0.3712229488336894,2.693798977519591,2020,
2020-05-20,26232RMFS,ОФЗ-ПД,2695,283615.938,104.807,104.9341,5.27,5.25,149332.769,111963.824,118132.03664556002,0.749760583358633,1.3337590988317798,2020,
2020-05-27,26228RMFS,ОФЗ-ПД,3605,173352.807,116.304,116.468,5.56,5.54,39907.647,36398.072,42659.26920044,0.9120575813452496,1.096422002791796,2020,
2020-05-27,25084RMFS,ОФЗ-ПД,1225,290436.102,101.7251,101.7876,4.79,4.77,68881.457,41912.354,43257.99203753,0.6084707819115963,1.6434642874031842,2020,
2020-06-03,26229RMFS,ОФЗ-ПД,1988,41797.97,109.9,109.9462,5.11,5.1,73159.465,41797.961,46069.80477514,0.5713267722775174,1.750311815449562,2020,
2020-06-03,26232RMFS,ОФЗ-ПД,2681,171652.114,104.3651,104.4896,5.34,5.319999999999999,70202.465,51507.804,54235.42731960999,0.733703638469105,1.3629481272391268,2020,
2020-06-03,26233RMFS,ОФЗ-ПД,5523,413784.208,103.0,103.1287,5.88,5.87,17606.564,15199.615,15941.92142777,0.8632925197670597,1.1583559188834716,2020,
2020-06-10,26234RMFS,ОФЗ-ПД,1862,500000.0,97.1993,97.2763,5.19,5.18,83888.572,49337.044,48035.6795054,0.5881259249472026,1.7003161356809298,2020,
2020-06-10,24021RMFS,ОФЗ-ПК,1414,202533.782,100.0,100.0032,,,154050.172,3948.706,3973.7088064,0.0256325971515306,39.01282394789584,2020,
2020-06-17,26234RMFS,ОФЗ-ПД,1855,450662.956,97.59,97.7255,5.1,5.07,166698.222,100826.01,98707.13747013,0.6048415441407646,1.6533255853325943,2020,
2020-06-17,26228RMFS,ОФЗ-ПД,3584,136954.735,115.9901,116.0923,5.59,5.58,59356.28,50269.778,58949.51520883,0.8469159118462275,1.1807547668103886,2020,
2020-06-17,52002RMFS,ОФЗ-ИН,2786,10869.7,100.1101,100.172,2.5,2.49,16224.11422,10777.985819279998,10889.53009227,0.6643189066059225,1.5053011288044005,2020,
2020-06-23,26232RMFS,ОФЗ-ПД,2661,120144.31,104.2738,104.34050000000002,5.35,5.34,41894.291,29537.728,31154.76360438,0.7050537745107084,1.4183315317955396,2020,
2020-06-23,26233RMFS,ОФЗ-ПД,5503,398584.593,102.1,102.2812,5.97,5.96,13970.403,9052.742,9448.36594989,0.6479943348806759,1.5432233681242655,2020,
2020-06-30,24021RMFS,ОФЗ-ПК,1394,198585.076,99.25,99.3982,,,133873.276,16633.712,16683.81210055,0.124249682214395,8.048310323035533,2020,
2020-06-30,26234RMFS,ОФЗ-ПД,1842,50000.0,97.312,97.3475,5.17,5.17,20403.819,11356.269,11092.8615823,0.5565756587038927,1.7967009235163414,2020,
2020-07-08,29014RMFS,ОФЗ-ПК,2086,450000.0,98.5,98.565,,,264846.787,64319.473,63451.82507423,0.2428554022820748,4.1176765705154335,2020,
2020-07-15,24021RMFS,ОФЗ-ПК,1379,50000.0,99.01,99.0795,,,188834.785,49999.995,50079.7664955,0.264781697927106,3.776696077669607,2020,
2020-07-15,26228RMFS,ОФЗ-ПД,3556,50000.0,113.926,114.048,5.84,5.83,31380.041,23006.082,26643.11098797,0.7331437839740235,1.3639889225814288,2020,
2020-07-22,26232RMFS,ОФЗ-ПД,2632,90606.582,103.47,103.6072,5.48,5.46,54433.79,47491.957,49970.18060257,0.872471988446882,1.146168602822579,2020,
2020-07-22,52002RMFS,ОФЗ-ИН,2751,13022.82722328,99.2,99.4468,2.63,2.6,24324.82004008,13022.82612736,13094.44611708,0.5353719413299788,1.8678603094435349,2020,
2020-07-29,29014RMFS,ОФЗ-ПК,2065,385680.527,98.3,98.4253,,,192746.011,19166.785,18927.44835571,0.0994406312253071,10.056251530968808,2020,
2020-07-29,26234RMFS,ОФЗ-ПД,1813,30000.0,97.7,97.7229,5.09,5.08,19617.31,8576.000000000002,8439.88981,0.4371649323989885,2.287466184701492,2020,
2020-08-05,29014RMFS,ОФЗ-ПК,2058,366513.742,97.96,98.0388,,,265736.126,63690.623,62698.19129513,0.2396761929162766,4.172295912382581,2020,
2020-08-05,26228RMFS,ОФЗ-ПД,3535,30000.0,113.2,113.3569,5.93,5.91,38541.696,29999.99,34667.359361459996,0.7783775265105095,1.2847236282412096,2020,
2020-08-12,24021RMFS,ОФЗ-ПК,1351,131951.369,,,,,222418.411,0.0,0.0,0.0,,2020,
2020-08-26,24021RMFS,ОФЗ-ПК,1337,131951.369,98.55,98.6311,,,297391.985,85182.68,84284.07920898,0.2864323327341858,3.4912259745760523,2020,
2020-09-02,26228RMFS,ОФЗ-ПД,3507,33678.885,111.81,111.89449999999998,6.1,6.09,34880.28,27783.151,31862.41456583,0.7965288982771928,1.2554472313093643,2020,
2020-09-02,29014RMFS,ОФЗ-ПК,2030,302823.119,97.65,97.6716,,,314757.083,187605.167,184587.72103247,0.5960315974843369,1.677763400834264,2020,
2020-09-09,29013RMFS,ОФЗ-ПК,3661,450000.0,96.245,96.2691,,,207147.963,111737.022,108461.05144399,0.5394068103870275,1.8538883468721763,2020,
2020-09-09,24021RMFS,ОФЗ-ПК,1323,46768.689,98.54,98.6341,,,101426.772,46768.681,46350.62699659,0.4611078522739538,2.168690025703312,2020,
2020-09-16,29014RMFS,ОФЗ-ПК,2016,115217.952,97.522,97.6283,,,183860.716,115217.946,113496.98748466,0.6266588562616062,1.5957645695228762,2020,
2020-09-16,26232RMFS,ОФЗ-ПД,2576,43114.625,101.1,101.1415,5.89,5.88,47651.394,23254.098,24108.32888255,0.4880045691842719,2.049161141403979,2020,
2020-09-16,52003RMFS,ОФЗ-ИН,3591,250715.0,97.5723,97.8474,2.8000000000000003,2.77,49349.9934693,25697.09309374,25205.440634799997,0.5207111751641027,1.9204504295204512,2020,
2020-09-23,29015RMFS,ОФЗ-ПК,2947,450000.0,96.8175,96.8295,,,142272.916,100205.328,97028.36776057,0.7043176650712635,1.419813884547137,2020,
2020-09-23,26234RMFS,ОФЗ-ПД,1757,20000.0,96.41,96.4542,5.42,5.41,30615.74,19999.998,19567.04530087,0.653258683278601,1.5307871530787154,2020,
2020-09-30,29016RMFS,ОФЗ-ПК,2275,450000.0,97.285,97.295,,,184294.267,155059.582,150989.3393725,0.841369536470714,1.188538396808009,2020,
2020-09-30,26232RMFS,ОФЗ-ПД,2562,19860.527,100.5801,100.64950000000002,5.98,5.97,44431.129,19860.521,20538.06108394,0.4469956412766374,2.2371582799867133,2020,
2020-10-07,26234RMFS,ОФЗ-ПД,1743,30000.0,96.981,97.0123,5.29,5.28,51691.253,29999.995,29569.5913537,0.5803688875562757,1.7230420538403424,2020,
2020-10-07,29013RMFS,ОФЗ-ПК,3633,338262.978,95.239,95.4133,,,316330.565,315730.151,301501.17886139994,0.9981019412398546,1.0019016682382038,2020,
2020-10-14,26233RMFS,ОФЗ-ПД,5390,389531.851,98.682,98.8047,6.329999999999999,6.32,34597.63,21671.585,21666.108011,0.6263892931394434,1.5964512978630774,2020,
2020-10-14,29017RMFS,ОФЗ-ПК,4333,450000.0,94.188,94.2304,,,377619.483,350607.135,330378.63673120004,0.9284667523365048,1.0770444902668623,2020,
2020-10-21,29015RMFS,ОФЗ-ПК,2919,349794.672,96.1701,96.1861,,,361492.629,309591.396,298768.44334729,0.8564251969851369,1.1676443004249382,2020,
2020-10-21,26234RMFS,ОФЗ-ПД,1729,279904.684,97.1725,97.2659,5.24,5.22,40210.053,30391.075,30084.70832591,0.7558078821731471,1.3230875511971854,2020,
2020-10-21,52003RMFS,ОФЗ-ИН,3556,15093.75,97.8267,98.0238,2.77,2.75,25800.27716875,7758.65741875,7642.497689180001,0.3007199251389244,3.3253533151753323,2020,
2020-10-28,29019RMFS,ОФЗ-ПК,3185,450000.0,95.8,95.8156,,,474305.062,430194.756,412193.84297894,0.907000136549249,1.1025356664273238,2020,
2020-10-28,26235RMFS,ОФЗ-ПД,3787,30000.0,98.15,98.8542,6.24,6.14,13381.241,6363.295,6304.76341258,0.4755384795774921,2.102879247308195,2020,
2020-11-03,29018RMFS,ОФЗ-ПК,4040,450000.0,94.54,94.5948,,,446955.15,427747.115,404921.77168481,0.957024692522281,1.044905118763922,2020,
2020-11-11,26233RMFS,ОФЗ-ПД,5362,367860.266,98.8725,98.9916,6.3100000000000005,6.3,27080.241,18477.619,18593.95114289,0.6823284549055526,1.4655698334292964,2020,
2020-11-11,29020RMFS,ОФЗ-ПК,2506,450000.0,96.91,96.9546,,,390558.788,294544.699,285574.70775398007,0.7541622619947295,1.3259745951156974,2020,
2020-11-18,26234RMFS,ОФЗ-ПД,1701,30000.0,97.452,97.5167,5.18,5.17,44303.296,29999.995,29876.30062562,0.6771504088544563,1.4767767794627966,2020,
2020-11-18,52003RMFS,ОФЗ-ИН,3528,20146.0,98.1725,98.254,2.73,2.72,50577.8586068,19781.8479551,19569.20863689,0.3911167554341734,2.5567812836090686,2020,
2020-11-18,26235RMFS,ОФЗ-ПД,3766,493636.705,99.8,99.9419,6.01,5.99,16346.953,6218.895,6250.4818067100005,0.3804314479891146,2.628594468953086,2020,
2020-11-25,26236RMFS,ОФЗ-ПД,2730,500000.0,100.45,100.6025,5.7,5.680000000000001,23234.45,17798.384,17944.59539456,0.7660342293447875,1.3054246947363313,2020,
2020-12-02,26234RMFS,ОФЗ-ПД,1687,30000.0,97.2,97.2281,5.25,5.25,20531.731,9463.902,9413.94226135,0.4609402879864342,2.1694784033055288,2020,
2020-12-02,26235RMFS,ОФЗ-ПД,3752,487417.81,99.5,99.6277,6.05,6.04,14143.382,8987.342,9025.06102772,0.6354450441909864,1.5737002108076,2020,
2020-12-09,26236RMFS,ОФЗ-ПД,2716,482201.616,100.39,100.4255,5.71,5.71,15727.535,3616.218,3647.40718025,0.2299291020493675,4.349166726121047,2020,
2020-12-09,26233RMFS,ОФЗ-ПД,5334,349382.647,98.6,98.7556,6.34,6.329999999999999,26955.409,25654.187,25875.231272669997,0.9517268686221751,1.050721622945993,2020,
2020-12-16,26234RMFS,ОФЗ-ПД,1673,210049.712,97.0282,97.0385,5.3,5.3,22094.645,13724.202,13649.33981716,0.6211551260497735,1.6099038035144049,2020,
2020-12-16,52003RMFS,ОФЗ-ИН,3500,198374.90330108,99.2554,99.3953,2.6,2.59,112906.73957536,46897.59633264,47018.77332204,0.4153657833803449,2.4075165553160485,2020,
2020-12-23,52003RMFS,ОФЗ-ИН,3493,10066.9,100.26,100.2993,2.48,2.48,34131.80632958,10066.89697993,10188.72318223,0.2949418171052266,3.3904992171497654,2020,
2021-01-13,26236RMFS,ОФЗ-ПД,2681,478585.398,99.22,99.2736,5.91,5.91,15300.929,10150.457,10176.60343092,0.6633882818487689,1.507412818949925,2021,
2021-01-13,52003RMFS,ОФЗ-ИН,3472,141594.30167104,100.85,101.0907,2.41,2.39,33571.2138384,21009.034142080003,21459.701560309997,0.6258050198366403,1.59794180024481,2021,
2021-01-20,26234RMFS,ОФЗ-ПД,1638,20000.0,96.0801,96.162,5.57,5.55,38969.669,19999.995,19232.39123499,0.5132195246513384,1.9484839371209848,2021,
2021-01-27,52003RMFS,ОФЗ-ИН,3458,120817.3094856,100.51,100.5883,2.45,2.44,33848.190394200006,9942.2708658,10000.76326551,0.2937312379188117,3.404472765938512,2021,
2021-02-03,26233RMFS,ОФЗ-ПД,5278,323728.46,94.0,94.2508,6.87,6.84,24858.106,9723.595,9164.56672225,0.3911639527162688,2.556472786042611,2021,
2021-02-03,26236RMFS,ОФЗ-ПД,2660,468434.941,,,,,11943.35,0.0,0.0,0.0,,2021,
2021-02-03,52003RMFS,ОФЗ-ИН,3451,10113.0,100.21,100.313,2.49,2.48,26271.6009537,10112.9939322,10149.44994761,0.3849401469679267,2.597806458683875,2021,
2021-02-10,52003RMFS,ОФЗ-ИН,3444,10130.7,100.01,100.1769,2.51,2.49,14563.86595404,4345.69445103,4357.542731109999,0.2983887976409525,3.3513322480801953,2021,
2021-02-10,26234RMFS,ОФЗ-ПД,1617,176325.515,95.64,95.6793,5.7,5.6899999999999995,73686.806,16206.078999999998,15547.83805642,0.219931896627464,4.546862075644578,2021,
2021-02-10,26235RMFS,ОФЗ-ПД,3682,478430.468,96.305,96.5309,6.5,6.47,47656.357,28846.114,28400.1362779,0.6052941478510412,1.6520893247527206,2021,
2021-02-17,26233RMFS,ОФЗ-ПД,5264,314004.865,91.895,91.9777,7.12,7.109999999999999,72401.386,39253.671,36196.48115263,0.5421673971821479,1.8444487905347755,2021,
2021-02-17,26236RMFS,ОФЗ-ПД,2646,468434.941,95.26,95.3724,6.63,6.61,86392.47,42234.624,40926.77503326,0.4888692729817773,2.045536619433382,2021,
2021-03-03,26234RMFS,ОФЗ-ПД,1596,160119.436,94.0,94.023,6.17,6.17,152382.491,89879.049,84972.57465739,0.5898253034858184,1.6954172601447977,2021,
2021-03-03,52003RMFS,ОФЗ-ИН,3423,97236.41196325,99.191,99.255,2.6100000000000003,2.6100000000000003,40672.244534599995,14253.32707456,14181.28721623,0.3504435822919646,2.853526360676428,2021,
2021-03-10,26233RMFS,ОФЗ-ПД,5243,274751.194,92.75,92.8961,7.02,7.01,43010.333,33258.153,31090.09369983,0.7732596025238865,1.2932267465364058,2021,
2021-03-10,26236RMFS,ОФЗ-ПД,2625,426200.317,95.0,95.0311,6.69,6.68,42633.204,9976.815,9666.44796047,0.2340151352452891,4.273227878837083,2021,
2021-03-17,26235RMFS,ОФЗ-ПД,3647,20000.0,93.123,93.2265,6.98,6.959999999999999,35330.085,19999.994,19143.08706261,0.5660896088984785,1.766504779951434,2021,
2021-03-17,26234RMFS,ОФЗ-ПД,1582,30000.0,93.351,93.3794,6.370000000000001,6.36,39419.882,30000.0,28220.82251,0.7610372857026817,1.3139960666666666,2021,
