type,term_days,date,time,volume_mln,rate_wavg,settlement,volume_bln
Репо,90,2011-06-20,13:30,0.0,0.0,S1,0.0
Репо,1,2011-06-20,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-21,11:30,0.0,0.0,S0,0.0
Репо,1,2011-06-21,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-22,11:30,1965.5,5.5,S0,1.9655
Репо,1,2011-06-22,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-23,11:30,1946.1,5.5,S0,1.9461
Репо,1,2011-06-23,15:30,0.0,0.0,S0,0.0
Репо,3,2011-06-24,11:30,1946.3,5.5,S0,1.9463
Репо,3,2011-06-24,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-27,11:30,1946.6,5.5,S0,1.9465999999999999
Репо,1,2011-06-27,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-28,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-28,11:30,1985.1,5.5,S0,1.9850999999999999
Репо,7,2011-06-28,13:30,0.0,0.0,S0,0.0
Репо,1,2011-06-29,15:30,0.0,0.0,S0,0.0
Репо,1,2011-06-29,11:30,2116.6,5.5,S0,2.1166
Репо,1,2011-06-30,11:30,2081.1,5.5,S0,2.0810999999999997
Репо,1,2011-06-30,15:30,0.0,0.0,S0,0.0
Репо,3,2011-07-01,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-01,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-04,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-04,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-05,15:30,0.0,0.0,S0,0.0
Репо,7,2011-07-05,13:30,0.0,0.0,S0,0.0
Репо,1,2011-07-05,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-06,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-06,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-07,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-07,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-08,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-08,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-11,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-11,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-12,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-12,11:30,0.0,0.0,S0,0.0
Репо,7,2011-07-12,13:30,0.0,0.0,S0,0.0
Репо,1,2011-07-13,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-13,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-14,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-14,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-15,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-15,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-18,11:30,0.0,0.0,S0,0.0
Репо,91,2011-07-18,13:30,0.0,0.0,S0,0.0
Репо,1,2011-07-18,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-19,11:30,0.0,0.0,S0,0.0
Репо,7,2011-07-19,13:30,0.0,0.0,S0,0.0
Репо,1,2011-07-19,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-20,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-20,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-21,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-21,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-22,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-22,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-25,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-25,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-26,11:30,0.0,0.0,S0,0.0
Репо,7,2011-07-26,13:30,0.0,0.0,S0,0.0
Репо,1,2011-07-26,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-27,11:30,0.0,0.0,S0,0.0
Репо,1,2011-07-27,15:30,0.0,0.0,S0,0.0
Репо,1,2011-07-28,11:30,13060.2,5.56,S0,13.0602
Репо,1,2011-07-28,15:30,1075.0,5.58,S0,1.075
Репо,3,2011-07-29,11:30,9105.9,5.55,S0,9.1059
Репо,3,2011-07-29,15:30,382.6,5.56,S0,0.3826
Репо,1,2011-08-01,11:30,2148.8,5.5,S0,2.1488
Репо,1,2011-08-01,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-02,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-02,11:30,0.0,0.0,S0,0.0
Репо,7,2011-08-02,13:30,0.0,0.0,S0,0.0
Репо,1,2011-08-03,11:30,0.0,0.0,S0,0.0
Репо,1,2011-08-03,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-04,11:30,0.0,0.0,S0,0.0
Репо,1,2011-08-04,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-05,11:30,0.0,0.0,S0,0.0
Репо,1,2011-08-05,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-08,11:30,574.7,5.55,S0,0.5747000000000001
Репо,1,2011-08-08,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-09,11:30,617.4,5.55,S0,0.6174
Репо,7,2011-08-09,13:30,0.0,0.0,S0,0.0
Репо,1,2011-08-09,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-10,11:30,421.4,5.53,S0,0.4214
Репо,1,2011-08-10,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-11,11:30,560.9,5.69,S0,0.5609
Репо,1,2011-08-11,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-12,11:30,0.0,0.0,S0,0.0
Репо,3,2011-08-12,15:30,489.6,5.57,S0,0.48960000000000004
Репо,1,2011-08-15,11:30,536.2,5.57,S0,0.5362
Репо,90,2011-08-15,13:30,0.0,0.0,S0,0.0
Репо,1,2011-08-15,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-16,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-16,11:30,1261.4,5.53,S0,1.2614
Репо,7,2011-08-16,13:30,0.0,0.0,S0,0.0
Репо,1,2011-08-17,11:30,1257.9,5.51,S0,1.2579
Репо,1,2011-08-17,15:30,9.5,5.54,S0,0.0095
Репо,1,2011-08-18,11:30,1160.4,5.51,S0,1.1604
Репо,1,2011-08-18,15:30,0.0,0.0,S0,0.0
Репо,3,2011-08-19,11:30,1535.4,5.52,S0,1.5354
Репо,1,2011-08-19,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-22,11:30,825.7,5.5,S0,0.8257000000000001
Репо,1,2011-08-22,15:30,590.6,5.58,S0,0.5906
Репо,1,2011-08-23,11:30,1299.7,5.5,S0,1.2997
Репо,7,2011-08-23,13:45,382.2,5.5,S1,0.3822
Репо,1,2011-08-23,15:30,57.2,5.57,S0,0.0572
Репо,1,2011-08-24,11:30,798.2,5.51,S0,0.7982
Репо,1,2011-08-24,15:30,0.0,0.0,S0,0.0
Репо,1,2011-08-25,11:30,167.8,5.54,S0,0.1678
Репо,1,2011-08-25,15:30,330.6,5.59,S0,0.3306
Репо,3,2011-08-26,15:30,362.9,5.53,S0,0.3629
Репо,3,2011-08-26,11:30,450.6,5.53,S0,0.4506
Репо,1,2011-08-29,11:30,5500.7,5.53,S0,5.5007
Репо,1,2011-08-29,15:30,2716.6,5.51,S0,2.7166
Репо,7,2011-08-30,13:45,2705.8,5.53,S1,2.7058
Репо,1,2011-08-30,11:30,12283.1,5.53,S0,12.283100000000001
Репо,1,2011-08-30,15:30,1427.3,5.51,S0,1.4273
Репо,1,2011-08-31,11:30,1127.4,5.5,S0,1.1274000000000002
Репо,1,2011-08-31,15:30,87.9,5.56,S0,0.0879
Репо,1,2011-09-01,11:30,619.3,5.52,S0,0.6193
Репо,1,2011-09-01,15:30,196.5,5.51,S0,0.1965
Репо,3,2011-09-02,11:30,196.6,5.51,S0,0.1966
Репо,1,2011-09-02,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-05,11:30,40873.9,5.54,S0,40.8739
Репо,1,2011-09-05,15:30,30.4,5.51,S0,0.0304
Репо,1,2011-09-06,11:30,140.0,5.6,S0,0.14
Репо,7,2011-09-06,13:30,0.0,0.0,S0,0.0
Репо,1,2011-09-06,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-07,11:30,375.2,5.51,S0,0.3752
Репо,1,2011-09-07,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-08,11:30,0.0,0.0,S0,0.0
Репо,1,2011-09-08,15:30,0.0,0.0,S0,0.0
Репо,3,2011-09-09,11:30,0.0,0.0,S0,0.0
Репо,3,2011-09-09,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-12,11:30,0.0,0.0,S0,0.0
Репо,1,2011-09-12,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-13,15:30,0.0,0.0,S0,0.0
Репо,1,2011-09-13,11:30,384.9,5.5,S0,0.38489999999999996
Репо,7,2011-09-13,13:30,0.0,0.0,S0,0.0
Репо,1,2011-09-14,15:30,405.6,5.5,S0,0.4056
Репо,1,2011-09-14,11:30,0.0,0.0,S0,0.0
Репо,1,2011-09-15,11:30,14434.0,5.27,S0,14.434
Репо,1,2011-09-15,15:30,16808.8,5.59,S0,16.808799999999998
Репо,3,2011-09-16,11:30,149819.0,5.34,S0,149.819
Репо,3,2011-09-16,15:30,10602.1,5.46,S0,10.6021
Репо,1,2011-09-19,11:30,125555.4,5.31,S0,125.55539999999999
Репо,1,2011-09-19,15:30,11784.4,5.3,S0,11.7844
Репо,91,2011-09-19,13:30,189.0,6.76,S2,0.189
Репо,1,2011-09-20,11:30,180737.5,5.3,S0,180.7375
Репо,7,2011-09-20,13:45,9206.3,5.33,S1,9.206299999999999
Репо,1,2011-09-20,15:30,2520.5,5.29,S0,2.5205
Репо,1,2011-09-21,11:30,89346.2,5.28,S0,89.3462
Репо,1,2011-09-21,15:30,1085.7,5.28,S0,1.0857
Репо,1,2011-09-22,15:30,7045.0,5.27,S0,7.045
Репо,1,2011-09-22,11:30,94176.4,5.28,S0,94.1764
Репо,3,2011-09-23,15:30,6780.7,5.3,S0,6.7806999999999995
Репо,3,2011-09-23,11:30,94412.3,5.28,S0,94.4123
Репо,1,2011-09-26,11:30,170853.5,5.3,S0,170.8535
Репо,1,2011-09-26,15:30,15836.0,5.3,S0,15.836
Репо,1,2011-09-27,15:30,26409.0,5.28,S0,26.409
Репо,1,2011-09-27,11:30,150307.5,5.29,S0,150.3075
Репо,7,2011-09-27,13:45,9661.8,5.43,S1,9.6618
Репо,1,2011-09-28,11:30,199512.2,5.29,S0,199.5122
Репо,1,2011-09-28,15:30,22609.0,5.3,S0,22.609
Репо,1,2011-09-29,11:30,158371.4,5.28,S0,158.3714
Репо,1,2011-09-29,15:30,4631.2,5.28,S0,4.6312
Репо,3,2011-09-30,11:30,146500.9,5.28,S0,146.5009
Репо,3,2011-09-30,15:30,44949.8,5.29,S0,44.9498
Репо,1,2011-10-03,11:30,179419.6,5.29,S0,179.4196
Репо,1,2011-10-03,15:30,7779.3,5.29,S0,7.7793
Репо,1,2011-10-04,11:30,113046.5,5.28,S0,113.0465
Репо,7,2011-10-04,13:45,18672.9,5.33,S1,18.672900000000002
Репо,1,2011-10-04,15:30,4930.6,5.26,S0,4.9306
Репо,1,2011-10-05,15:30,7374.7,5.26,S0,7.3747
Репо,1,2011-10-05,11:30,87181.6,5.28,S0,87.1816
Репо,1,2011-10-06,15:30,4667.4,5.26,S0,4.6674
Репо,1,2011-10-06,11:30,86529.1,5.28,S0,86.5291
Репо,3,2011-10-07,11:30,70143.2,5.28,S0,70.1432
Репо,3,2011-10-07,15:30,1413.3,5.26,S0,1.4133
Репо,1,2011-10-10,11:30,85463.8,5.28,S0,85.4638
Репо,1,2011-10-10,15:30,97784.5,5.28,S0,97.7845
Репо,1,2011-10-11,11:30,192716.5,5.27,S0,192.7165
Репо,7,2011-10-11,13:45,78047.6,5.28,S1,78.0476
Репо,1,2011-10-11,15:30,54158.7,5.32,S0,54.158699999999996
Репо,1,2011-10-12,11:30,388913.6,5.3,S0,388.9136
Репо,1,2011-10-12,15:30,7943.3,5.39,S0,7.9433
Репо,1,2011-10-13,11:30,277805.9,5.28,S0,277.8059
Репо,1,2011-10-13,15:30,6502.1,5.29,S0,6.5021
Репо,3,2011-10-14,11:30,267322.3,5.28,S0,267.3223
Репо,3,2011-10-14,15:30,7089.9,5.28,S0,7.089899999999999
Репо,1,2011-10-17,11:30,300549.1,5.28,S0,300.54909999999995
Репо,91,2011-10-17,13:30,371.2,6.79,S2,0.3712
Репо,1,2011-10-17,15:30,49711.4,5.28,S0,49.711400000000005
Репо,1,2011-10-18,15:30,7970.0,5.29,S0,7.97
Репо,7,2011-10-18,13:45,146880.4,5.27,S1,146.88039999999998
Репо,1,2011-10-18,11:30,379486.3,5.27,S0,379.48629999999997
Репо,1,2011-10-19,11:30,198815.4,5.28,S0,198.81539999999998
Репо,1,2011-10-19,15:30,18358.5,5.3,S0,18.3585
Репо,1,2011-10-20,11:30,244834.6,5.27,S0,244.8346
Репо,1,2011-10-20,15:30,18360.3,5.29,S0,18.3603
Репо,3,2011-10-21,11:30,296258.9,5.28,S0,296.25890000000004
Репо,3,2011-10-21,15:30,8555.0,5.28,S0,8.555
Репо,1,2011-10-24,11:30,305953.2,5.27,S0,305.95320000000004
Репо,1,2011-10-24,15:30,48363.8,5.27,S0,48.363800000000005
Репо,1,2011-10-25,11:30,392709.5,5.27,S0,392.7095
Репо,7,2011-10-25,13:45,206317.3,5.27,S1,206.3173
Репо,1,2011-10-25,15:30,107986.7,5.28,S0,107.9867
Репо,1,2011-10-26,11:30,274020.2,5.28,S0,274.0202
Репо,1,2011-10-26,15:30,131413.6,5.26,S0,131.4136
Репо,1,2011-10-27,11:30,292441.8,5.27,S0,292.4418
Репо,1,2011-10-27,15:30,5212.2,5.28,S0,5.2122
Репо,3,2011-10-28,11:30,223695.7,5.27,S0,223.69570000000002
Репо,3,2011-10-28,15:30,50354.0,5.26,S0,50.354
Репо,1,2011-10-31,11:30,198224.6,5.28,S0,198.2246
Репо,1,2011-10-31,15:30,175215.0,5.27,S0,175.215
Репо,1,2011-11-01,15:30,71215.3,5.26,S0,71.2153
Репо,1,2011-11-01,11:30,239263.3,5.27,S0,239.2633
Репо,7,2011-11-01,13:45,163770.6,5.26,S1,163.7706
Репо,1,2011-11-02,15:30,9694.7,5.27,S0,9.694700000000001
Репо,1,2011-11-02,11:30,221812.8,5.27,S0,221.81279999999998
Репо,4,2011-11-03,11:30,137757.0,5.28,S0,137.757
Репо,4,2011-11-03,15:30,36412.0,5.27,S0,36.412
Репо,1,2011-11-07,11:30,177041.2,5.27,S0,177.0412
Репо,1,2011-11-07,15:30,6801.0,5.27,S0,6.801
Репо,1,2011-11-08,11:30,156381.5,5.27,S0,156.3815
Репо,1,2011-11-08,15:30,70763.5,5.26,S0,70.7635
Репо,7,2011-11-08,13:45,153789.1,5.26,S1,153.78910000000002
Репо,1,2011-11-09,11:30,157706.5,5.27,S0,157.7065
Репо,1,2011-11-09,15:30,1905.0,5.27,S0,1.905
Репо,1,2011-11-10,11:30,364829.6,5.26,S0,364.82959999999997
Репо,1,2011-11-10,15:30,70163.9,5.28,S0,70.1639
Репо,3,2011-11-11,11:30,370904.0,5.26,S0,370.904
Репо,3,2011-11-11,15:30,58940.5,5.27,S0,58.9405
Репо,1,2011-11-14,15:30,122201.2,5.28,S0,122.2012
Репо,91,2011-11-14,13:45,41447.7,6.75,S2,41.4477
Репо,1,2011-11-14,11:30,373501.0,5.26,S0,373.501
Репо,1,2011-11-15,15:30,17352.8,5.31,S0,17.3528
Репо,1,2011-11-15,11:30,521376.6,5.26,S0,521.3765999999999
Репо,7,2011-11-15,13:45,263158.3,5.26,S1,263.1583
Репо,1,2011-11-16,11:30,383258.5,5.27,S0,383.2585
Репо,1,2011-11-16,15:30,4117.5,5.27,S0,4.1175
Репо,1,2011-11-17,11:30,146628.0,5.28,S0,146.628
Репо,1,2011-11-17,15:30,31825.0,5.28,S0,31.825
Репо,3,2011-11-18,11:30,175970.2,5.27,S0,175.9702
Репо,3,2011-11-18,15:30,13659.5,5.27,S0,13.6595
Репо,1,2011-11-21,11:30,215181.9,5.27,S0,215.18189999999998
Репо,1,2011-11-21,15:30,12839.0,5.29,S0,12.839
Репо,1,2011-11-22,11:30,195058.2,5.27,S0,195.0582
Репо,7,2011-11-22,13:45,254803.2,5.26,S1,254.8032
Репо,1,2011-11-22,15:30,16844.1,5.27,S0,16.844099999999997
Репо,1,2011-11-23,11:30,177153.0,5.27,S0,177.153
Репо,1,2011-11-23,15:30,54140.2,5.27,S0,54.1402
Репо,1,2011-11-24,15:30,18592.8,5.28,S0,18.5928
Репо,1,2011-11-24,11:30,168645.5,5.27,S0,168.6455
Репо,3,2011-11-25,11:30,360655.4,5.27,S0,360.65540000000004
Репо,3,2011-11-25,15:30,85610.8,5.28,S0,85.6108
Репо,1,2011-11-28,15:30,67786.7,5.32,S0,67.7867
Репо,1,2011-11-28,11:30,426976.3,5.27,S0,426.9763
Репо,1,2011-11-29,11:30,478740.3,5.27,S0,478.7403
Репо,7,2011-11-29,14:15,340125.8,5.27,S1,340.12579999999997
Репо,1,2011-11-29,15:30,21246.7,5.61,S0,21.2467
Репо,1,2011-11-30,11:30,373693.9,5.31,S0,373.69390000000004
Репо,1,2011-11-30,15:30,19994.2,5.45,S0,19.9942
Репо,1,2011-12-01,11:30,260239.2,5.29,S0,260.23920000000004
Репо,1,2011-12-01,15:30,7133.9,5.29,S0,7.1339
Репо,3,2011-12-02,11:30,169036.0,5.29,S0,169.036
Репо,3,2011-12-02,15:30,17747.9,5.27,S0,17.7479
Репо,1,2011-12-05,11:30,162873.1,5.29,S0,162.8731
Репо,91,2011-12-05,13:30,71055.9,6.75,S2,71.0559
Репо,1,2011-12-05,15:30,8641.2,5.29,S0,8.641200000000001
Репо,1,2011-12-06,15:30,154.9,5.84,S0,0.1549
Репо,7,2011-12-06,13:45,351321.1,5.28,S1,351.3211
Репо,1,2011-12-06,11:30,119418.5,5.31,S0,119.4185
Репо,1,2011-12-07,11:30,102914.3,5.37,S0,102.9143
Репо,1,2011-12-07,15:30,7342.8,6.2,S0,7.3428
Репо,1,2011-12-08,11:30,109249.5,5.62,S0,109.2495
Репо,1,2011-12-08,15:30,681.7,6.4,S0,0.6817000000000001
Репо,3,2011-12-09,11:30,127644.3,5.88,S0,127.6443
Репо,3,2011-12-09,15:30,2302.5,6.48,S0,2.3025
Репо,1,2011-12-12,11:30,257733.4,5.66,S0,257.7334
Репо,1,2011-12-12,15:30,1667.9,6.33,S0,1.6679000000000002
Репо,1,2011-12-13,11:30,313357.1,5.8,S0,313.3571
Репо,7,2011-12-13,13:45,623623.1,5.55,S1,623.6231
Репо,1,2011-12-13,15:30,6255.8,5.79,S0,6.2558
Репо,1,2011-12-14,11:30,120732.5,5.64,S0,120.7325
Репо,1,2011-12-14,15:30,56729.0,5.27,S0,56.729
Репо,1,2011-12-15,11:30,139382.1,5.54,S0,139.3821
Репо,1,2011-12-15,15:30,497.7,6.0,S0,0.4977
Репо,3,2011-12-16,11:30,119929.7,5.57,S0,119.9297
Репо,3,2011-12-16,15:30,0.0,0.0,S0,0.0
Репо,1,2011-12-19,11:30,37109.2,5.94,S0,37.109199999999994
Репо,91,2011-12-19,13:30,54818.1,6.9,S2,54.8181
Репо,1,2011-12-19,15:30,7103.4,6.44,S0,7.1034
Репо,1,2011-12-20,15:30,444.6,6.49,S0,0.4446
Репо,1,2011-12-20,11:30,49863.0,6.08,S0,49.863
Репо,7,2011-12-20,13:45,568273.2,5.56,S1,568.2732
Репо,1,2011-12-21,15:30,1929.0,6.52,S0,1.929
Репо,1,2011-12-21,11:30,99997.2,5.94,S0,99.99719999999999
Репо,1,2011-12-22,11:30,59810.8,6.34,S0,59.8108
Репо,1,2011-12-22,15:30,3741.4,6.51,S0,3.7414
Репо,3,2011-12-23,11:30,103808.3,6.33,S0,103.8083
Репо,3,2011-12-23,15:30,4872.1,6.47,S0,4.8721000000000005
Репо,1,2011-12-26,11:30,242378.5,6.08,S0,242.3785
Репо,1,2011-12-26,15:30,6329.2,6.19,S0,6.3292
Репо,1,2011-12-27,11:30,217571.5,6.07,S0,217.5715
Репо,1,2011-12-27,15:30,6171.0,6.22,S0,6.171
Репо,1,2011-12-28,11:30,775016.4,5.58,S0,775.0164
Репо,1,2011-12-28,15:30,7412.0,5.56,S0,7.412
Репо,1,2011-12-29,15:30,3828.8,5.74,S0,3.8288
Репо,1,2011-12-29,11:30,352679.0,5.36,S0,352.679
Репо,12,2011-12-29,14:00,192254.2,5.61,S0,192.25420000000003
Репо,11,2011-12-30,17:30,10062.8,5.26,S0,10.0628
Репо,11,2011-12-30,12:55,119443.4,5.35,S0,119.4434
Репо,4,2011-12-30,14:55,31295.2,5.27,S0,31.2952
Репо,1,2012-01-03,15:30,6200.4,5.26,S0,6.200399999999999
Репо,1,2012-01-03,11:30,43404.4,5.26,S0,43.4044
Репо,1,2012-01-04,15:30,275.2,5.31,S0,0.2752
Репо,1,2012-01-04,11:30,48883.1,5.26,S0,48.8831
Репо,1,2012-01-05,11:30,49807.4,5.25,S0,49.8074
Репо,1,2012-01-05,15:30,0.0,0.0,S0,0.0
Репо,3,2012-01-06,11:30,30706.3,5.25,S0,30.7063
Репо,1,2012-01-06,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-09,11:30,49945.8,5.25,S0,49.945800000000006
Репо,1,2012-01-09,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-10,11:30,82157.9,6.01,S0,82.1579
Репо,7,2012-01-10,13:45,254.5,6.55,S1,0.2545
Репо,1,2012-01-10,15:30,100.0,6.25,S0,0.1
Репо,1,2012-01-11,11:30,10980.0,6.1215,S0,10.98
Репо,1,2012-01-11,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-12,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-12,11:30,11397.2,6.0921,S0,11.397200000000002
Репо,3,2012-01-13,15:30,0.0,0.0,S0,0.0
Репо,3,2012-01-13,11:30,11138.3,6.0825,S0,11.1383
Репо,1,2012-01-16,15:30,275.9,5.3106,S0,0.2759
Репо,1,2012-01-16,11:30,10891.0,5.9225,S0,10.891
Репо,91,2012-01-16,14:55,124762.7,6.9405,S2,124.7627
Репо,1,2012-01-17,11:30,9661.8,5.7001,S0,9.6618
Репо,7,2012-01-17,13:45,3486.0,5.658,S1,3.486
Репо,1,2012-01-17,15:30,175.1,5.311,S0,0.1751
Репо,1,2012-01-18,11:30,9878.6,5.6273,S0,9.8786
Репо,1,2012-01-18,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-19,15:30,0.0,0.0,S0,0.0
Репо,1,2012-01-19,11:30,4064.4,5.9014,S0,4.0644
Репо,3,2012-01-20,11:30,4884.4,5.6858,S0,4.884399999999999
Репо,3,2012-01-20,15:30,5001.9,5.2617,S0,5.0019
Репо,1,2012-01-23,11:30,9073.5,5.4977,S0,9.0735
Репо,1,2012-01-23,15:30,258.1,5.3468,S0,0.2581
Репо,1,2012-01-24,15:30,15585.9,5.4578,S0,15.585899999999999
Репо,1,2012-01-24,11:30,32054.4,5.3711,S0,32.0544
Репо,7,2012-01-24,13:45,194554.8,5.4218,S1,194.5548
Репо,1,2012-01-25,15:30,1794.8,5.969,S0,1.7948
Репо,1,2012-01-25,11:30,28050.7,5.8864,S0,28.0507
Репо,1,2012-01-26,11:30,47196.9,6.0295,S0,47.1969
Репо,1,2012-01-26,15:30,3811.2,6.0595,S0,3.8112
Репо,3,2012-01-27,11:30,47440.5,6.0428,S0,47.4405
Репо,3,2012-01-27,15:30,2540.6,6.0535,S0,2.5406
Репо,1,2012-01-30,11:30,38300.6,6.0675,S0,38.300599999999996
Репо,1,2012-01-30,15:30,13118.0,6.0878,S0,13.118
Репо,1,2012-01-31,11:30,9952.4,6.0784,S0,9.952399999999999
Репо,7,2012-01-31,13:45,10765.3,6.0027,S1,10.7653
Репо,1,2012-01-31,15:30,106.5,6.1021,S0,0.1065
Репо,1,2012-02-01,11:30,9540.7,6.0592,S0,9.540700000000001
Репо,1,2012-02-01,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-02,11:30,5087.5,5.8344,S0,5.0875
Репо,1,2012-02-02,15:30,331.2,5.3071,S0,0.3312
Репо,3,2012-02-03,11:30,4317.0,5.4946,S0,4.317
Репо,3,2012-02-03,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-06,11:30,1605.3,5.4801,S0,1.6053
Репо,1,2012-02-06,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-07,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-07,11:30,1640.7,5.4769,S0,1.6407
Репо,7,2012-02-07,13:45,4182.4,5.3041,S1,4.1823999999999995
Репо,1,2012-02-08,11:30,0.0,0.0,S0,0.0
Репо,1,2012-02-08,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-09,11:30,1502.2,5.4996,S0,1.5022
Репо,1,2012-02-09,15:30,0.0,0.0,S0,0.0
Репо,3,2012-02-10,11:30,1765.9,5.2633,S0,1.7659
Репо,3,2012-02-10,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-13,11:30,1275.3,5.2527,S0,1.2752999999999999
Репо,1,2012-02-13,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-14,15:30,1041.6,5.2746,S0,1.0415999999999999
Репо,1,2012-02-14,11:30,1220.3,5.2514,S0,1.2203
Репо,7,2012-02-14,13:45,9838.6,5.274,S1,9.8386
Репо,1,2012-02-15,11:30,4195.9,5.3487,S0,4.1959
Репо,1,2012-02-15,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-16,11:30,2602.4,5.2874,S0,2.6024000000000003
Репо,1,2012-02-16,15:30,0.0,0.0,S0,0.0
Репо,3,2012-02-17,11:30,2448.5,5.2629,S0,2.4485
Репо,3,2012-02-17,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-20,15:30,886.6,5.2843,S0,0.8866
Репо,1,2012-02-20,11:30,3685.9,5.2781,S0,3.6859
Репо,91,2012-02-20,13:30,15406.8,6.7698,S2,15.406799999999999
Репо,7,2012-02-21,13:45,6200.4,5.3336,S1,6.200399999999999
Репо,1,2012-02-21,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-21,11:30,3687.1,5.2767,S0,3.6871
Репо,2,2012-02-22,11:30,3695.3,5.3143,S0,3.6953
Репо,2,2012-02-22,15:30,3758.1,5.3305,S0,3.7580999999999998
Репо,3,2012-02-24,11:30,4973.2,5.3045,S0,4.973199999999999
Репо,3,2012-02-24,15:30,0.0,0.0,S0,0.0
Репо,1,2012-02-27,11:30,5151.4,5.2955,S0,5.1514
Репо,1,2012-02-27,15:30,161.1,5.3226,S0,0.1611
Репо,1,2012-02-28,11:30,16385.6,5.2776,S0,16.3856
Репо,7,2012-02-28,13:45,15953.7,5.2904,S1,15.953700000000001
Репо,1,2012-02-28,15:30,52804.3,5.354,S0,52.804300000000005
Репо,1,2012-02-29,11:30,101806.0,5.3116,S0,101.806
Репо,1,2012-02-29,15:30,79891.6,5.26,S0,79.89160000000001
Репо,1,2012-03-01,11:30,55288.1,5.3138,S0,55.2881
Репо,1,2012-03-01,15:30,2154.4,5.2766,S0,2.1544
Репо,3,2012-03-02,15:30,0.0,0.0,S0,0.0
Репо,3,2012-03-02,11:30,12944.1,5.2989,S0,12.9441
Репо,1,2012-03-05,11:30,6932.5,5.2724,S0,6.9325
Репо,1,2012-03-05,15:30,0.0,0.0,S0,0.0
Репо,1,2012-03-06,11:30,5904.5,5.2747,S0,5.9045
